destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
no urgent place,alone,sunny,1.0,10am,coffee house,2h,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,partner,sunny,1.0,2pm,restaurant(20-50),1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,partner,sunny,0.5000000000000001,2pm,bar,1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,0.0,0.0,0.0,0.0,0.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,1.0,0.0,0.0,0.0,0.0
work,alone,sunny,0.0,7am,carry out & take away,1d,female,21.0,married partner,0.0,high school graduate,office & administrative support,$12500 - $24999,never,never,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,1.0,2pm,restaurant(20-50),1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.5000000000000001,10am,restaurant(<20),2h,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),rainy,0.5000000000000001,10pm,restaurant(20-50),2h,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,0.0,10am,carry out & take away,1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,1.0,0.0,0.0,0.0,0.0
work,alone,sunny,1.0,7am,restaurant(<20),1d,female,36.0,divorced,1.0,bachelors degree,sales & related,$12500 - $24999,never,less1,1~3,less1,never,0.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,2pm,restaurant(20-50),1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,0.5000000000000001,10am,restaurant(<20),2h,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),rainy,0.5000000000000001,10pm,restaurant(20-50),2h,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,0.0,10am,carry out & take away,1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0
work,alone,sunny,1.0,7am,restaurant(<20),1d,male,26.0,single,0.0,bachelors degree,community & social services,$25000 - $37499,4~8,4~8,1~3,4~8,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,0.0,0.0,0.0,0.0,0.0
no urgent place,partner,sunny,1.0,2pm,restaurant(20-50),1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,partner,sunny,0.5000000000000001,2pm,bar,1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,1.0,0.0,0.0,0.0,0.0
work,alone,sunny,0.0,7am,carry out & take away,1d,male,26.0,married partner,0.0,graduate degree (masters or doctorate),community & social services,$100000 or more,less1,gt8,4~8,gt8,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,2pm,restaurant(20-50),1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,0.5000000000000001,10am,restaurant(<20),2h,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),rainy,0.5000000000000001,10pm,restaurant(20-50),2h,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,0.0,10am,carry out & take away,1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,1.0,0.0,0.0,0.0,0.0
work,alone,sunny,1.0,7am,restaurant(<20),1d,female,26.0,single,1.0,some college - no degree,unemployed,less than $12500,never,1~3,less1,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,2pm,restaurant(20-50),1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.5000000000000001,10am,restaurant(<20),2h,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),rainy,0.5000000000000001,10pm,restaurant(20-50),2h,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,0.0,10am,carry out & take away,1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,1.0,0.0,0.0,0.0,0.0
work,alone,sunny,1.0,7am,restaurant(<20),1d,female,31.0,single,0.0,associates degree,arts design entertainment sports & media,$75000 - $87499,never,less1,4~8,1~3,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,kid(s),sunny,1.0,10am,coffee house,1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,kid(s),sunny,1.0,2pm,coffee house,1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,kid(s),sunny,1.0,10pm,restaurant(20-50),1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
home,kid(s),sunny,1.0,10pm,carry out & take away,2h,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
home,kid(s),sunny,0.0,6pm,bar,2h,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,female,36.0,married partner,1.0,graduate degree (masters or doctorate),healthcare practitioners & technical,$87500 - $99999,1~3,4~8,4~8,4~8,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,partner,sunny,1.0,2pm,restaurant(20-50),1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,1.0
no urgent place,partner,sunny,0.5000000000000001,2pm,bar,1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0
work,alone,sunny,0.0,7am,carry out & take away,1d,female,26.0,married partner,0.0,some college - no degree,office & administrative support,$75000 - $87499,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,partner,sunny,1.0,2pm,restaurant(20-50),1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,partner,sunny,0.5000000000000001,2pm,bar,1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,0.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0
work,alone,sunny,0.0,7am,carry out & take away,1d,male,31.0,married partner,0.0,bachelors degree,architecture & engineering,$75000 - $87499,less1,never,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,0.0,0.0,0.0,0.0,1.0
no urgent place,kid(s),sunny,1.0,10am,coffee house,1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,kid(s),sunny,1.0,2pm,coffee house,1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,0.0,0.0,0.0,0.0,0.0
no urgent place,kid(s),sunny,1.0,10pm,restaurant(20-50),1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
home,kid(s),sunny,1.0,10pm,carry out & take away,2h,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,0.0
home,kid(s),sunny,0.0,6pm,bar,2h,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,male,36.0,married partner,1.0,associates degree,computer & mathematical,$100000 or more,never,less1,4~8,1~3,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10am,coffee house,2h,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,1.0,10pm,coffee house,1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,friend(s),sunny,0.0,10pm,carry out & take away,1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,friend(s),rainy,0.5000000000000001,10pm,restaurant(20-50),2h,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,sunny,0.0,10am,carry out & take away,1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0
no urgent place,alone,rainy,0.5000000000000001,10am,coffee house,1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,0.0
no urgent place,alone,snowy,0.0,2pm,bar,1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,1.0
no urgent place,alone,sunny,1.0,10pm,restaurant(<20),1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,0.0
home,alone,sunny,1.0,6pm,carry out & take away,1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,0.0,0.0,0.0,0.0,1.0
home,alone,sunny,1.0,10pm,restaurant(20-50),1d,female,26.0,widowed,1.0,some college - no degree,food preparation & serving related,less than $12500,never,never,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0
