destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
2,0,2,30,4,1,0,0,26,3,0,graduate degree (masters or doctorate),computer & mathematical,$62500 - $74999,0,3,0,1,0,1,0,0,1,0
2,0,0,55,4,1,1,0,26,3,0,graduate degree (masters or doctorate),computer & mathematical,$62500 - $74999,0,3,0,1,0,1,0,1,0,0
2,0,2,80,4,2,0,0,26,3,0,graduate degree (masters or doctorate),computer & mathematical,$62500 - $74999,0,3,0,1,0,0,0,1,0,0
2,0,0,55,4,0,0,0,26,3,0,graduate degree (masters or doctorate),computer & mathematical,$62500 - $74999,0,3,0,1,0,1,1,0,1,0
2,0,1,30,4,1,0,0,26,3,0,graduate degree (masters or doctorate),computer & mathematical,$62500 - $74999,0,3,0,1,0,1,0,1,0,0
1,0,2,80,0,2,1,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,1
1,1,2,80,1,2,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,1
1,1,2,30,1,1,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,0
1,0,0,55,0,2,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,1
1,0,1,30,2,0,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,0,0,0,1,0
1,0,2,80,1,4,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,0,0,0,1,0
1,2,2,80,0,2,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,0,0,0,1,1
1,2,2,80,2,2,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,0,0,0,1,1
1,2,2,80,1,3,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,1
0,2,2,80,3,3,1,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,1,0,1
0,2,2,80,1,1,1,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,0
0,2,2,30,3,0,1,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,1
0,0,2,80,3,1,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,0,0,0,1,1
0,0,2,80,3,4,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,0,0,1,0,0
0,0,0,55,3,0,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,1,0,1,0
0,0,1,30,1,4,1,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,1,0,1,0
0,0,2,80,1,3,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,0,1,0
2,0,2,30,4,0,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,1,0,0
2,0,0,55,4,1,1,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,1,0,0
2,0,2,80,4,2,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,0,0,1,0,0
2,0,0,55,4,0,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,1,0,1,0
2,0,1,30,4,1,0,1,41,1,1,bachelors degree,arts design entertainment sports & media,$37500 - $49999,4,3,0,1,0,1,0,1,0,0
1,0,2,80,0,2,1,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,0,1,1
1,1,2,80,1,2,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,0,1,1
1,1,2,30,1,1,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,0,1,1
1,0,1,30,2,0,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,0,1,0
1,3,2,80,2,3,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,0,1,1
1,3,2,55,2,0,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,0,1,0
1,0,2,80,1,4,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,0,1,0
0,0,2,80,3,1,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,0,1,1
0,0,2,80,3,4,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,1,0,1
0,0,0,55,3,0,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,1,0,1,0
0,0,1,30,1,4,1,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,1,0,1,0
0,3,2,55,1,0,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,1,0,1,0
0,3,2,30,1,4,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,1,0,0
0,0,2,80,1,3,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,0,1,0
0,3,0,55,3,2,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,1,0,1
2,0,2,30,4,0,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,1,0,0
2,0,2,30,4,1,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,0,1,0
2,0,0,55,4,1,1,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,1,0,0
2,0,2,80,4,2,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,0,0,1,0,1
2,0,0,55,4,0,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,1,0,1,0
2,0,1,30,4,1,0,0,26,3,0,bachelors degree,community & social services,$37500 - $49999,3,4,0,3,4,1,0,1,0,0
1,0,2,80,0,2,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,1,2,80,2,3,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,1,2,80,1,2,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,1,2,55,0,4,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,1,2,30,1,1,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,1,0,55,1,3,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,0,2,30,0,1,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,0,0,55,0,2,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
1,0,1,30,2,0,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,0,0,0,1,1
1,0,2,80,1,4,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,0,0,0,1,1
0,0,2,30,3,3,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,0,0,1,0,1
0,0,2,80,3,1,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,0,0,0,1,1
0,0,2,80,3,4,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,0,0,1,0,1
0,0,0,55,3,0,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,1,0,1,1
0,0,1,30,1,4,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,1,0,1,1
0,0,2,80,1,3,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,0,1,1
2,0,2,30,4,0,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,1,0,1
2,0,0,55,4,1,1,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,1,0,1
2,0,2,80,4,2,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,0,0,1,0,1
2,0,2,80,4,4,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,0,0,0,1,1
2,0,0,55,4,0,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,1,0,1,1
2,0,1,30,4,1,0,0,21,2,0,high school graduate,unemployed,less than $12500,0,1,2,2,1,1,0,1,0,1
1,0,2,80,0,2,1,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,0
1,1,2,80,1,2,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,1
1,1,2,30,1,1,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,0
1,0,0,55,0,2,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,1
1,0,1,30,2,0,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,0,0,0,1,0
1,0,2,80,1,4,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,0,0,0,1,1
1,2,2,80,0,2,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,0,0,0,1,1
1,2,2,80,2,2,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,0,0,0,1,1
1,2,2,80,1,3,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,0
0,2,2,80,3,3,1,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,1,0,1
0,2,2,80,1,1,1,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,1
0,2,2,30,3,0,1,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,0
0,0,2,80,3,1,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,0,0,0,1,1
0,0,2,80,3,4,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,0,0,1,0,1
0,0,0,55,3,0,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,1,0,1,0
0,0,1,30,1,4,1,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,1,0,1,0
0,0,2,80,1,3,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,0,1,1
2,0,2,30,4,0,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,1,0,0
2,0,0,55,4,1,1,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,1,0,0
2,0,2,80,4,2,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,0,0,1,0,1
2,0,0,55,4,0,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,1,0,1,0
2,0,1,30,4,1,0,0,36,0,1,some college - no degree,office & administrative support,$25000 - $37499,4,2,1,1,3,1,0,1,0,1
1,0,2,80,0,2,1,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,0,1,0
1,1,2,80,1,2,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,0,1,1
1,1,2,30,1,1,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,0,1,1
1,0,0,55,0,2,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,0,1,1
1,0,1,30,2,0,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,0,0,0,1,0
1,0,2,80,1,4,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,0,0,0,1,1
0,0,2,80,3,1,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,0,0,0,1,1
0,0,2,80,3,4,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,0,0,1,0,1
0,0,0,55,3,0,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,1,0,1,1
0,0,1,30,1,4,1,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,1,0,1,0
0,0,2,80,1,3,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,0,1,1
2,0,2,30,4,0,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,1,0,0
2,0,2,30,4,1,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,0,1,1
2,0,0,55,4,1,1,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,1,0,0
2,0,2,80,4,2,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,0,0,1,0,0
2,0,0,55,4,0,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,1,0,1,1
2,0,1,30,4,1,0,0,31,3,0,graduate degree (masters or doctorate),student,$25000 - $37499,0,3,0,0,3,1,0,1,0,0
1,0,2,80,0,2,1,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,0
1,1,2,80,2,3,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,1
1,1,2,80,1,2,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,1
1,1,2,55,0,4,1,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,0
1,1,2,30,1,1,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,1
1,1,0,55,1,3,1,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,0
1,0,2,30,0,1,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,1
1,0,0,55,0,2,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,1
1,0,1,30,2,0,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,0,0,0,1,0
1,0,2,80,1,4,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,0,0,0,1,1
0,0,2,30,3,3,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,0,0,1,0,1
0,0,2,80,3,1,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,0,0,0,1,1
0,0,2,80,3,4,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,0,0,1,0,1
0,0,0,55,3,0,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,1,0,1,0
0,0,1,30,1,4,1,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,1,0,1,0
0,0,2,80,1,3,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,0,1,0
2,0,2,30,4,0,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,1,0,0
2,0,0,55,4,1,1,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,1,0,0
2,0,2,80,4,2,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,0,0,1,0,0
2,0,2,80,4,4,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,0,0,0,1,0
2,0,0,55,4,0,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,1,0,1,0
2,0,1,30,4,1,0,1,below21,2,0,some college - no degree,student,less than $12500,0,0,0,3,3,1,0,1,0,0
1,0,2,80,0,2,1,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,0
1,1,2,80,1,2,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,1
1,1,2,30,1,1,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,1
1,0,0,55,0,2,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,0
1,0,1,30,2,0,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,0,0,0,1,0
1,0,2,80,1,4,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,0,0,0,1,1
1,2,2,80,0,2,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,0,0,0,1,1
1,2,2,80,2,2,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,0,0,0,1,1
1,2,2,80,1,3,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,0
0,2,2,80,3,3,1,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,1,0,0
0,2,2,80,1,1,1,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,0
0,2,2,30,3,0,1,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,0
0,0,2,80,3,1,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,0,0,0,1,0
0,0,2,80,3,4,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,0,0,1,0,1
0,0,0,55,3,0,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,1,0,1,0
0,0,1,30,1,4,1,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,1,0,1,0
0,0,2,80,1,3,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,0,1,0
2,0,2,30,4,0,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,1,0,0
2,0,0,55,4,1,1,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,1,0,0
2,0,2,80,4,2,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,0,0,1,0,1
2,0,0,55,4,0,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,1,0,1,0
2,0,1,30,4,1,0,0,50plus,1,1,bachelors degree,unemployed,$87500 - $99999,4,1,0,1,0,1,0,1,0,1
1,0,2,80,0,2,1,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,0,1,0
1,1,2,80,1,2,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,0,1,0
1,1,2,30,1,1,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,0,1,1
1,0,0,55,0,2,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,0,1,0
1,0,1,30,2,0,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,0,0,0,1,0
1,0,2,80,1,4,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,0,0,0,1,1
1,2,2,80,0,2,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,0,0,0,1,0
0,0,2,80,3,1,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,0,0,0,1,1
0,0,2,80,3,4,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,0,0,1,0,1
0,0,0,55,3,0,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,1,0,1,0
0,0,1,30,1,4,1,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,1,0,1,0
0,0,2,80,1,3,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,0,1,1
2,0,2,30,4,0,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,1,0,0
2,0,0,55,4,1,1,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,1,0,1
2,0,2,80,4,2,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,0,0,1,0,0
2,0,0,55,4,0,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,1,0,1,0
2,0,1,30,4,1,0,0,50plus,1,1,high school graduate,retired,$75000 - $87499,4,4,1,3,0,1,0,1,0,1
1,0,2,80,0,2,1,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,1,2,80,2,3,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,1,2,80,1,2,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,1,2,55,0,4,1,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,1,2,30,1,1,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,1,0,55,1,3,1,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,0,2,30,0,1,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,0,0,55,0,2,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,1
1,0,1,30,2,0,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,0,0,0,1,1
1,0,2,80,1,4,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,0,0,0,1,1
0,0,2,30,3,3,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,0,0,1,0,0
0,0,2,80,3,1,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,0,0,0,1,1
0,0,2,80,3,4,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,0,0,1,0,1
0,0,0,55,3,0,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,1,0,1,1
0,0,1,30,1,4,1,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,1,0,1,0
0,0,2,80,1,3,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,0,1,0
2,0,2,30,4,0,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,1,0,1
2,0,0,55,4,1,1,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,1,0,1
2,0,2,80,4,2,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,0,0,1,0,1
2,0,2,80,4,4,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,0,0,0,1,1
2,0,0,55,4,0,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,1,0,1,0
2,0,1,30,4,1,0,1,26,2,1,some high school,installation maintenance & repair,$12500 - $24999,1,0,0,1,1,1,0,1,0,1
1,0,2,80,0,2,1,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,1
1,1,2,80,1,2,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,1
1,1,2,30,1,1,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,0
1,0,0,55,0,2,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,1
1,0,1,30,2,0,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,0,0,0,1,0
1,0,2,80,1,4,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,0,0,0,1,0
1,2,2,80,0,2,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,0,0,0,1,1
1,2,2,80,2,2,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,0,0,0,1,0
1,2,2,80,1,3,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,0
0,2,2,80,3,3,1,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,1,0,0
0,2,2,80,1,1,1,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,0
0,2,2,30,3,0,1,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,1
0,0,2,80,3,1,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,0,0,0,1,1
0,0,2,80,3,4,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,0,0,1,0,1
0,0,0,55,3,0,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,1,0,1,0
0,0,1,30,1,4,1,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,1,0,1,0
0,0,2,80,1,3,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,0,1,0
2,0,2,30,4,0,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,1,0,0
2,0,0,55,4,1,1,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,1,0,0
2,0,2,80,4,2,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,0,0,1,0,1
2,0,0,55,4,0,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,1,0,1,0
2,0,1,30,4,1,0,0,31,1,1,bachelors degree,unemployed,$37500 - $49999,3,1,1,2,0,1,0,1,0,1
1,2,2,80,0,2,0,0,26,1,1,bachelors degree,arts design entertainment sports & media,$50000 - $62499,4,4,3,3,3,0,0,0,1,0
1,2,2,80,2,2,0,0,26,1,1,bachelors degree,arts design entertainment sports & media,$50000 - $62499,4,4,3,3,3,0,0,0,1,0
